TeamId,TeamName,SubmissionDate,Score
1083013,"Mirko Nava","2017-11-12 18:24:51",3.7316
1027888,feels_overfitting_man,"2017-11-12 18:44:22",0.1280
1062519,RegeeeL,"2017-11-12 19:04:33",0.1736
1069307,JyriSihvo,"2017-11-12 19:10:16",0.1698
1055593,"Much Gestalt","2017-11-12 19:46:00",0.1697
1086345,Douglas125,"2017-11-12 19:48:38",0.3508
1052702,mchahhou,"2017-11-12 20:12:20",0.2005
1084043,DavidTarasi,"2017-11-12 20:18:30",0.2617
1050062,"Nikolay Kovachev","2017-11-12 20:44:30",14.6243
1046620,Striderl,"2017-11-12 20:46:00",0.1939
1030290,KevinLuo,"2017-11-12 21:00:25",0.1598
1080282,"Johannes Kjernlie","2017-11-12 21:06:06",0.2642
1084921,denti,"2017-11-12 21:15:11",0.2725
1073910,androst,"2017-11-12 21:28:17",0.2417
1083363,"Andrey Samuleev","2017-11-12 21:28:52",0.8275
1059923,"Francesco Pochetti","2017-11-12 21:29:43",0.5991
1088114,"Jose A. Rodilla","2017-11-12 21:37:55",0.2021
1087759,"Jeff Grenier","2017-11-12 21:47:22",0.6931
1030271,"Nuno Ferreira","2017-11-12 21:59:10",0.2029
1087759,"Jeff Grenier","2017-11-12 22:01:10",0.2493
1043278,Badgeir,"2017-11-12 22:01:38",3.5750
1028379,"Andrew Khalel","2017-11-12 22:01:56",0.2252
1071620,Bogdanovist,"2017-11-12 22:07:09",0.6931
1031620,Convolutional_Neural_Icebergs,"2017-11-12 22:12:37",0.1602
1029735," K-S ","2017-11-12 22:32:19",0.2862
1043278,Badgeir,"2017-11-12 22:42:39",0.2264
1088110,"Ayoub Belhadji","2017-11-12 22:59:20",0.6846
1074318,"asmita vikas","2017-11-12 23:05:21",0.5576
1074318,"asmita vikas","2017-11-12 23:07:12",0.3781
1088110,"Ayoub Belhadji","2017-11-12 23:29:56",0.3781
1087372,rcarson,"2017-11-12 23:36:20",0.2783
1041493,DerekFulton,"2017-11-12 23:56:37",0.2220
1066620,groverpr,"2017-11-13 00:00:46",0.2094
1071504,John.Ken,"2017-11-13 00:06:37",0.2497
1085281,raddar,"2017-11-13 00:16:25",0.1781
1067931,"Stefano Zorzi","2017-11-13 00:21:24",1.0537
1088110,"Ayoub Belhadji","2017-11-13 00:24:00",0.2164
1044430,Mungos,"2017-11-13 00:54:45",0.1656
1064006,"Alexandre Cadrin-Chênevert","2017-11-13 00:58:37",0.1748
1034695,BayaraaCrt,"2017-11-13 01:06:32",0.3858
1067000,cyb70289,"2017-11-13 01:22:00",0.2585
1027743,MadScientist,"2017-11-13 01:29:26",0.2221
1061698,"Santanu Pattanayak","2017-11-13 01:34:30",0.1660
1026881,psnjiki,"2017-11-13 01:37:43",0.1601
1063705,IronManTeam,"2017-11-13 01:50:03",0.1883
1086185,"test second time","2017-11-13 02:11:18",0.2543
1084043,DavidTarasi,"2017-11-13 02:12:37",0.2595
1047490,lele,"2017-11-13 02:40:55",0.2023
1032183,QuantScientist,"2017-11-13 02:45:37",0.1793
1086095,chengzhan,"2017-11-13 02:46:10",0.2021
1054681,Num.Zero,"2017-11-13 02:55:10",0.1863
1066148,"P Sebastian","2017-11-13 03:01:21",7.9859
1086367,QuanTran,"2017-11-13 03:03:32",0.3630
1033570,haku,"2017-11-13 03:33:50",0.2993
1084043,DavidTarasi,"2017-11-13 03:48:54",0.2157
1084972,"Alexander Kireev","2017-11-13 04:16:51",0.2038
1042782,"V. Fomenko","2017-11-13 04:18:18",0.1670
1087372,rcarson,"2017-11-13 04:19:56",0.2271
1071842,Sinuhe,"2017-11-13 04:20:03",0.2117
1039458,Giants,"2017-11-13 04:36:20",0.3038
1074772,gcilibraise,"2017-11-13 05:10:35",0.2119
1089063,"Liz Chen","2017-11-13 05:21:51",0.6931
1064513,Shruti,"2017-11-13 05:24:51",0.1780
1057499,Doron,"2017-11-13 05:29:11",0.6758
1078075,ThyKhueLy,"2017-11-13 05:32:10",0.2164
1030290,KevinLuo,"2017-11-13 05:50:28",0.1530
1041590,aimaomao,"2017-11-13 05:53:28",0.4514
1054800,bicepjai,"2017-11-13 06:06:56",0.1949
1055224,"Alex A. Taranov","2017-11-13 06:14:17",0.2028
1030271,"Nuno Ferreira","2017-11-13 07:08:44",0.1695
1043110,leleleoo123,"2017-11-13 07:11:10",0.2075
1032643,"J. D.","2017-11-13 07:21:05",0.1488
1032643,"J. D.","2017-11-13 07:22:40",0.1439
1083423,L.P.,"2017-11-13 07:25:48",0.5891
1089054,"Kalpana Vora","2017-11-13 07:28:35",0.3173
1032527,monkeyking,"2017-11-13 07:45:39",0.1575
1045245,atom1231,"2017-11-13 08:07:04",0.1807
1061813,roo8,"2017-11-13 08:17:36",0.2221
1088867,"James Requa","2017-11-13 08:23:54",0.2188
1026810,"Chris Cross","2017-11-13 08:53:01",0.1613
1088966,"Kirill Blinov","2017-11-13 09:12:51",5.4403
1072142,chestnut11,"2017-11-13 09:13:33",0.2333
1089448,wh1te,"2017-11-13 09:18:14",1.6137
1089747,"bao ve dau roi","2017-11-13 09:35:36",0.3075
1064926,liweiwei,"2017-11-13 09:39:07",1.2954
1031620,Convolutional_Neural_Icebergs,"2017-11-13 10:08:15",0.1517
1026810,"Chris Cross","2017-11-13 10:23:44",0.1519
1086767,"qian cheng","2017-11-13 10:27:10",0.4896
1071820,"small team ?!","2017-11-13 10:28:14",0.2615
1049236,"Mikhail Karchevskiy","2017-11-13 10:56:52",0.1736
1083414,Rick,"2017-11-13 11:17:26",2.3149
1089663,19mlsemagg,"2017-11-13 11:27:35",0.3544
1069213,"CHENG Yanru","2017-11-13 11:59:20",17.5690
1026548,sinkie,"2017-11-13 12:01:15",0.1654
1032194,"Bosco Yung","2017-11-13 12:01:39",0.2279
1069213,"CHENG Yanru","2017-11-13 12:16:30",5.8396
1089701,"SK Zhang","2017-11-13 12:20:46",3.4223
1088859,pigooosuke,"2017-11-13 12:38:07",0.2036
1028034,alex_str,"2017-11-13 12:41:30",0.1765
1067000,cyb70289,"2017-11-13 12:48:50",0.2515
1049263,imdonewithit,"2017-11-13 12:57:45",0.1602
1072956,Latigo,"2017-11-13 13:14:48",2.9535
1074772,gcilibraise,"2017-11-13 13:21:36",0.2089
1064688,spurs,"2017-11-13 13:37:10",0.2317
1072956,Latigo,"2017-11-13 13:40:08",0.8588
1089940,HoNamCheung,"2017-11-13 13:42:51",0.5633
1058763,Lugark,"2017-11-13 13:58:02",2.2826
1058763,Lugark,"2017-11-13 14:02:09",0.4624
1090439,Prudvi,"2017-11-13 14:02:44",0.2075
1051792,"Alex K","2017-11-13 14:08:07",0.2501
1090007,CheukyiuLam,"2017-11-13 14:15:17",0.8527
1090007,CheukyiuLam,"2017-11-13 14:18:15",0.8281
1083013,"Mirko Nava","2017-11-13 14:34:16",3.6565
1086767,"qian cheng","2017-11-13 14:34:40",0.2607
1090401,Jenn,"2017-11-13 14:48:56",0.1862
1041590,aimaomao,"2017-11-13 14:58:45",0.3712
1032681,Javier,"2017-11-13 14:58:52",0.1763
1076016,"Angel Ortiz","2017-11-13 15:02:06",0.2722
1083742,刘文,"2017-11-13 15:25:42",2.9900
1083742,刘文,"2017-11-13 15:27:17",0.3656
1070245,AndreasFalkoven,"2017-11-13 15:33:48",0.1950
1049342,Hongta,"2017-11-13 15:38:55",0.2898
1031862,Début_Kele,"2017-11-13 15:50:50",0.1718
1090771,"oh really","2017-11-13 16:00:27",0.2636
1090597,HoangNam,"2017-11-13 16:06:42",6.9597
1090597,HoangNam,"2017-11-13 16:07:42",0.3502
1084358,"Manish Kumar","2017-11-13 16:17:07",0.2195
1052264,Akshay,"2017-11-13 16:19:42",0.4291
1040312,aku,"2017-11-13 16:37:55",0.2282
1045676,"Vassil Verguilov","2017-11-13 16:39:21",0.1790
1042782,"V. Fomenko","2017-11-13 16:51:48",0.1639
1046620,Striderl,"2017-11-13 16:53:05",0.1919
1029735," K-S ","2017-11-13 17:28:27",0.2442
1027691,"Overfitting is underrated","2017-11-13 17:40:58",0.1688
1027691,"Overfitting is underrated","2017-11-13 17:46:51",0.1655
1032194,"Bosco Yung","2017-11-13 18:03:23",0.2017
1031956,"Thomas Kræmer","2017-11-13 18:07:22",0.6851
1028823,"Sandy Vaslon","2017-11-13 18:15:54",0.5397
1065196,Esmu,"2017-11-13 18:20:26",0.1809
1032681,Javier,"2017-11-13 18:57:53",0.1739
1048337,"Alex Donchuk","2017-11-13 19:24:22",0.1692
1084312,"Leandro dos Santos Coelho","2017-11-13 19:37:05",0.2164
1077668,Fayl,"2017-11-13 20:09:43",0.2872
1091426,Lucifer_19,"2017-11-13 20:10:35",0.3565
1091426,Lucifer_19,"2017-11-13 20:17:49",0.3376
1082392,"Friedrich Kenda-Erbs","2017-11-13 20:22:04",0.2440
1027888,feels_overfitting_man,"2017-11-13 20:23:00",0.1267
1086345,Douglas125,"2017-11-13 20:32:07",0.3015
1060360,AlGiLa,"2017-11-13 20:40:12",0.1766
1077469,zds3,"2017-11-13 20:48:05",0.1727
1077469,zds3,"2017-11-13 20:53:12",0.1650
1035589,"Bogdan Pantic","2017-11-13 20:55:05",0.1695
1055626,"Maciej Kondrat","2017-11-13 21:10:30",0.2706
1069645,x2,"2017-11-13 21:10:35",0.1363
1046090,data47,"2017-11-13 21:20:01",0.3806
1040201,Kevin,"2017-11-13 21:22:14",0.1579
1089695,"Atanas Atanasov","2017-11-13 21:33:01",0.3099
1031373,Serafin,"2017-11-13 21:40:43",0.2547
1032645,Helgi,"2017-11-13 21:48:04",0.1697
1048337,"Alex Donchuk","2017-11-13 22:25:51",0.1677
1051241,lrssh0,"2017-11-13 22:26:22",5.7028
1079585,KyleSafran,"2017-11-13 22:42:44",0.4695
1049331,EZ,"2017-11-13 22:49:19",0.1788
1085547,temmy,"2017-11-13 23:01:16",0.2739
1088304,"James Kunert","2017-11-13 23:03:04",0.2319
1060340,Posul,"2017-11-13 23:10:05",0.7265
1046090,data47,"2017-11-13 23:44:02",0.2540
1091808,JamesThornton,"2017-11-13 23:45:36",0.1787
1079585,KyleSafran,"2017-11-13 23:50:56",0.3526
1082899,よーぶん_17,"2017-11-14 00:00:20",5.1934
1080675,"Jack Cook","2017-11-14 00:00:39",0.1689
1084043,DavidTarasi,"2017-11-14 00:01:29",0.2109
1083724,chadykamar,"2017-11-14 00:06:18",0.2516
1091974,"Yafei Wang","2017-11-14 00:33:03",0.6931
1031562,gjwei,"2017-11-14 00:33:34",0.1889
1033177,"Aaron Lou","2017-11-14 00:37:24",0.1574
1079585,KyleSafran,"2017-11-14 00:45:46",0.3294
1027658,c_ozbek,"2017-11-14 00:52:32",0.1550
1074647,Kablyahmed,"2017-11-14 01:00:11",0.1885
1027658,c_ozbek,"2017-11-14 01:04:09",0.1538
1074647,Kablyahmed,"2017-11-14 01:06:36",0.1769
1071407,glambard,"2017-11-14 01:10:05",0.2091
1067843,alexa,"2017-11-14 01:11:50",1.8384
1082899,よーぶん_17,"2017-11-14 01:28:29",1.4695
1061430,jackkwok,"2017-11-14 01:31:41",0.1685
1031504,"Qiao Jian","2017-11-14 01:31:53",0.1661
1083701,JaimeBlasco,"2017-11-14 01:41:50",0.2024
1079585,KyleSafran,"2017-11-14 01:53:13",0.2867
1042782,"V. Fomenko","2017-11-14 02:07:24",0.1429
1090579,JTLI,"2017-11-14 02:23:36",0.6931
1029545,"Ushnish De","2017-11-14 02:36:13",0.4357
1032183,QuantScientist,"2017-11-14 03:03:13",0.1789
1086459,은주니(ttagu99),"2017-11-14 03:25:58",0.2380
1046620,Striderl,"2017-11-14 03:27:48",0.1609
1027307,RolandThompson,"2017-11-14 03:34:08",0.2489
1087372,rcarson,"2017-11-14 04:07:58",0.2157
1085635,"Yuya Ong","2017-11-14 04:24:17",4.8339
1089701,"SK Zhang","2017-11-14 04:25:44",0.2289
1083101,"Sid Ravinutala","2017-11-14 04:26:53",0.4527
1085635,"Yuya Ong","2017-11-14 04:29:39",0.6171
1083101,"Sid Ravinutala","2017-11-14 04:33:44",0.4012
1091808,JamesThornton,"2017-11-14 04:34:48",0.1736
1069213,"CHENG Yanru","2017-11-14 04:46:38",0.3933
1092570,master_yoda,"2017-11-14 05:03:29",7.5341
1084287,LeonardZhu,"2017-11-14 05:06:42",0.6799
1026460,NxGTR,"2017-11-14 05:20:33",0.1606
1026460,NxGTR,"2017-11-14 05:21:15",0.1592
1072956,Latigo,"2017-11-14 05:51:18",0.6933
1055224,"Alex A. Taranov","2017-11-14 06:24:34",0.2009
1049263,imdonewithit,"2017-11-14 06:39:49",0.1592
1092570,master_yoda,"2017-11-14 06:40:51",0.5845
1045181,bjoezie,"2017-11-14 07:10:13",0.4154
1069455,mgaudefro,"2017-11-14 07:33:07",0.3544
1055888,DanielHøyerIversen,"2017-11-14 07:37:26",0.3871
1067931,"Stefano Zorzi","2017-11-14 08:15:22",0.8774
1045245,atom1231,"2017-11-14 08:15:44",0.1722
1070245,AndreasFalkoven,"2017-11-14 08:17:27",0.1892
1076484,"Nikolaos Tsipas","2017-11-14 08:22:57",0.5539
1074128,RossXu,"2017-11-14 08:25:58",0.3551
1090195,N0rdIC,"2017-11-14 08:33:23",0.7097
1064926,liweiwei,"2017-11-14 09:00:24",0.8306
1090040,DayleFernandes,"2017-11-14 09:18:51",0.3544
1031920,GLodi,"2017-11-14 09:31:51",0.1959
1042912,sorpmaL,"2017-11-14 09:48:42",0.1734
1092997,"Alexander Konshin","2017-11-14 09:49:08",0.1752
1083742,刘文,"2017-11-14 10:02:45",0.2454
1075866,"Kevin Lu","2017-11-14 10:20:48",0.4040
1031653,nodalpoints,"2017-11-14 10:38:08",0.1550
1052264,Akshay,"2017-11-14 10:41:02",0.3598
1057932,Done,"2017-11-14 11:15:14",0.4108
1089313,"Gaurav Chawla","2017-11-14 11:21:54",0.4781
1050062,"Nikolay Kovachev","2017-11-14 11:34:19",0.7021
1057932,Done,"2017-11-14 11:53:16",0.4012
1076484,"Nikolaos Tsipas","2017-11-14 12:00:28",0.3104
1054681,Num.Zero,"2017-11-14 12:06:32",0.1629
1067000,cyb70289,"2017-11-14 12:08:56",0.2307
1026810,"Chris Cross","2017-11-14 12:11:43",0.1454
1088859,pigooosuke,"2017-11-14 12:25:20",0.1810
1073593,earhian,"2017-11-14 12:39:29",0.1672
1070245,AndreasFalkoven,"2017-11-14 12:41:44",0.1754
1082392,"Friedrich Kenda-Erbs","2017-11-14 12:48:16",0.2388
1032397,DennisSakva,"2017-11-14 12:54:01",0.1355
1073593,earhian,"2017-11-14 13:10:19",0.1640
1089528,"Above this score are overfitting","2017-11-14 13:18:03",0.5055
1043046,"Aniket gurav","2017-11-14 13:56:03",0.1678
1089313,"Gaurav Chawla","2017-11-14 13:56:50",0.2494
1028321,"The best","2017-11-14 14:00:52",0.1762
1064361,nlgn,"2017-11-14 14:14:10",0.1824
1094004,"Vikram Jha","2017-11-14 14:21:20",0.6931
1031504,"Qiao Jian","2017-11-14 14:33:58",0.1586
1026903,这游戏好难玩,"2017-11-14 14:38:22",0.2871
1026903,这游戏好难玩,"2017-11-14 14:41:00",0.2730
1075951,PPik,"2017-11-14 14:51:14",0.1995
1031995,ilya_dp,"2017-11-14 15:05:20",0.2753
1037098,pureOverfitting,"2017-11-14 15:10:35",0.1873
1089507,"Jayden Qin","2017-11-14 15:13:13",0.2490
1062824,Ani,"2017-11-14 15:14:39",0.1829
1094151,jiujing2333,"2017-11-14 15:17:03",0.1593
1079228,"Srijay Deshpande","2017-11-14 15:19:42",0.7098
1027915,"Rob Wishart","2017-11-14 15:27:40",0.1718
1027915,"Rob Wishart","2017-11-14 15:29:35",0.1718
1028096,KurtJanssens,"2017-11-14 15:41:22",0.1610
1059804,"Raul Rios","2017-11-14 15:57:41",0.2723
1090698,Emil,"2017-11-14 16:08:28",0.4567
1083083,"Commander Keen","2017-11-14 16:16:45",0.4711
1090698,Emil,"2017-11-14 16:18:48",0.2548
1040181,"Victor Gac","2017-11-14 16:25:49",0.5069
1037098,pureOverfitting,"2017-11-14 16:28:42",0.1795
1048337,"Alex Donchuk","2017-11-14 16:53:33",0.1671
1059804,"Raul Rios","2017-11-14 17:17:08",0.2333
1061783,"Rupesh Wadibhasme","2017-11-14 17:37:21",0.1809
1087487,Andrey,"2017-11-14 17:42:41",0.1810
1087347,GregoryHao,"2017-11-14 18:02:39",0.3775
1093967,"Baris Demirdelen","2017-11-14 18:51:56",0.2274
1027691,"Overfitting is underrated","2017-11-14 18:56:01",0.1484
1084881,3141,"2017-11-14 19:16:28",0.2547
1050062,"Nikolay Kovachev","2017-11-14 19:31:34",0.6988
1083083,"Commander Keen","2017-11-14 19:41:39",0.2304
1029813,sn2234,"2017-11-14 19:42:27",0.6900
1041620,"Khaira Brothers","2017-11-14 20:03:36",0.1336
1062519,RegeeeL,"2017-11-14 20:22:40",0.1735
1041620,"Khaira Brothers","2017-11-14 20:43:44",0.1322
1044598,Nikolai,"2017-11-14 21:45:37",0.3302
1086104,masakt,"2017-11-14 22:29:47",0.2285
1029646,GKK,"2017-11-14 22:33:25",0.1920
1029813,sn2234,"2017-11-14 22:51:16",0.6119
1067843,alexa,"2017-11-14 23:01:53",1.4619
1083724,chadykamar,"2017-11-14 23:10:22",0.2127
1029646,GKK,"2017-11-14 23:21:59",0.1780
1047815,hypraptive,"2017-11-14 23:26:11",0.1700
1089701,"SK Zhang","2017-11-14 23:59:34",0.2132
1050062,"Nikolay Kovachev","2017-11-15 00:02:15",0.6981
1091808,JamesThornton,"2017-11-15 00:09:33",0.1726
1085635,"Yuya Ong","2017-11-15 00:21:23",0.3880
1093941,MattisPaulin,"2017-11-15 00:21:46",5.4403
1093941,MattisPaulin,"2017-11-15 00:29:11",0.4200
1074128,RossXu,"2017-11-15 00:44:16",0.2885
1026881,psnjiki,"2017-11-15 00:45:35",0.1522
1083101,"Sid Ravinutala","2017-11-15 00:49:20",0.2879
1063705,IronManTeam,"2017-11-15 00:51:08",0.1802
1074772,gcilibraise,"2017-11-15 00:57:31",0.2058
1032183,QuantScientist,"2017-11-15 01:05:55",0.1690
1048363,"David 9","2017-11-15 01:29:18",0.1662
1050062,"Nikolay Kovachev","2017-11-15 01:29:40",0.6926
1028654,1024,"2017-11-15 01:35:23",0.1486
1083414,Rick,"2017-11-15 01:57:38",0.3389
1091006,"Ilan Rotenberg","2017-11-15 01:59:53",1.5800
1074772,gcilibraise,"2017-11-15 02:09:38",0.1971
1073593,earhian,"2017-11-15 02:55:41",0.1596
1082899,よーぶん_17,"2017-11-15 02:59:06",0.4351
1029111,IgorGlushkov,"2017-11-15 03:01:00",4.1118
1086367,QuanTran,"2017-11-15 03:04:16",0.3003
1052702,mchahhou,"2017-11-15 03:24:27",0.1948
1086846,"Licheng Zhang","2017-11-15 03:30:37",16.5210
1038510,cmuh-ai,"2017-11-15 03:40:10",0.1632
1039161,"Weimin Wang","2017-11-15 03:45:41",0.1567
1075173,sssharon,"2017-11-15 03:51:17",0.2024
1070956,"Ori Tal","2017-11-15 04:09:02",0.4705
1026772,yorkLK,"2017-11-15 04:55:47",0.6519
1045245,atom1231,"2017-11-15 05:02:57",0.1649
1067719,"Sean Kelley","2017-11-15 05:03:33",0.2127
1094550,SullyChen,"2017-11-15 05:19:16",10.5752
1028898,iix,"2017-11-15 05:30:31",0.1641
1094550,SullyChen,"2017-11-15 05:33:22",0.5465
1084287,LeonardZhu,"2017-11-15 05:39:26",0.2794
1045245,atom1231,"2017-11-15 05:44:50",0.1617
1075025,"Wayne Hsieh","2017-11-15 05:48:16",8.1355
1052389,hklee,"2017-11-15 05:48:20",0.1924
1089307,"Tom Williamson","2017-11-15 05:48:30",0.5795
1095954,"Zhenzhen Zhong","2017-11-15 05:55:23",0.2670
1095850,ShuaiZhang,"2017-11-15 06:04:14",0.1874
1064005,Federico_Devesh,"2017-11-15 06:05:23",0.1675
1034352,TimLee,"2017-11-15 06:17:18",0.3331
1086846,"Licheng Zhang","2017-11-15 06:18:39",0.2195
1031820,Mc.Chan,"2017-11-15 06:23:50",0.1977
1052389,hklee,"2017-11-15 06:26:18",0.1751
1078075,ThyKhueLy,"2017-11-15 06:32:21",0.2021
1089307,"Tom Williamson","2017-11-15 06:37:39",0.2927
1086433,ctgk,"2017-11-15 06:41:17",0.1978
1075025,"Wayne Hsieh","2017-11-15 07:15:01",7.3869
1061904,"Jin Wang","2017-11-15 07:15:36",0.1969
1071585,lwjlily,"2017-11-15 07:21:20",0.2812
1092154,geomercer,"2017-11-15 07:23:18",12.7275
1048382,Ubique,"2017-11-15 07:27:29",0.1568
1032643,"J. D.","2017-11-15 07:45:44",0.1424
1096582,"Amanda Campara Colón","2017-11-15 08:20:01",0.5992
1092154,geomercer,"2017-11-15 08:20:12",0.6198
1037098,pureOverfitting,"2017-11-15 08:33:16",0.1688
1071820,"small team ?!","2017-11-15 08:42:03",0.2321
1071820,"small team ?!","2017-11-15 09:02:58",0.1811
1026548,sinkie,"2017-11-15 09:11:17",0.1606
1066925,w47301,"2017-11-15 09:20:27",0.8608
1090195,N0rdIC,"2017-11-15 09:37:48",0.4203
1026602,tmitchell,"2017-11-15 09:45:37",0.2437
1049441,Nicky_ua,"2017-11-15 09:48:44",0.1583
1028379,"Andrew Khalel","2017-11-15 09:52:01",0.1732
1083742,刘文,"2017-11-15 09:57:41",0.2429
1036609,yoav_talmi,"2017-11-15 10:15:22",0.2046
1062182,Memich,"2017-11-15 10:26:02",0.1831
1076552,"Xiaotian ZUO","2017-11-15 10:26:13",0.2075
1070243,"Keng Hong Chai","2017-11-15 10:27:03",7.4868
1062182,Memich,"2017-11-15 10:29:38",0.1814
1032397,DennisSakva,"2017-11-15 10:41:30",0.1349
1053708,stoate,"2017-11-15 10:45:44",0.3494
1088966,"Kirill Blinov","2017-11-15 11:02:57",0.2717
1088966,"Kirill Blinov","2017-11-15 11:06:39",0.2543
1042912,sorpmaL,"2017-11-15 11:28:38",0.1733
1085352,"Hayk Sargsyan","2017-11-15 11:43:01",1.6815
1042912,sorpmaL,"2017-11-15 11:44:30",0.1714
1097075,nakamichi,"2017-11-15 11:48:03",15.4194
1079002,~~~~,"2017-11-15 11:53:48",0.1653
1093157,"Vincent Raybaud","2017-11-15 12:23:02",0.2664
1035344,zalach,"2017-11-15 13:25:39",0.2208
1096595,JiangLihui,"2017-11-15 13:27:12",4.4185
1069213,"CHENG Yanru","2017-11-15 13:33:04",0.3599
1088859,pigooosuke,"2017-11-15 13:46:39",0.1620
1062824,Ani,"2017-11-15 13:50:58",0.1626
1076370,MELIODAS,"2017-11-15 14:01:58",0.3044
1051578,wangmiao,"2017-11-15 14:09:10",0.2538
1083083,"Commander Keen","2017-11-15 14:24:15",0.1714
1038510,cmuh-ai,"2017-11-15 14:27:36",0.1560
1084537,m.gr,"2017-11-15 14:38:45",0.2507
1084881,3141,"2017-11-15 14:53:59",0.1836
1051792,"Alex K","2017-11-15 14:55:50",0.2438
1089507,"Jayden Qin","2017-11-15 14:56:52",0.2257
1066925,w47301,"2017-11-15 14:58:19",0.6931
1031504,"Qiao Jian","2017-11-15 15:14:10",0.1490
1090401,Jenn,"2017-11-15 15:30:17",0.1639
1045676,"Vassil Verguilov","2017-11-15 15:43:22",0.1577
1082573,"urmas pitsi","2017-11-15 15:47:19",0.2132
1083083,"Commander Keen","2017-11-15 15:53:55",0.1652
1073103,LloydHughes,"2017-11-15 16:15:00",0.3824
1036609,yoav_talmi,"2017-11-15 16:37:33",0.2014
1097115,"after all","2017-11-15 16:40:21",0.6931
1028379,"Andrew Khalel","2017-11-15 16:45:05",0.1558
1097267,AleksanderHansen,"2017-11-15 16:45:05",0.5660
1064703,"miguel perez","2017-11-15 16:57:36",0.2406
1095094,"Joseph Kelly","2017-11-15 17:08:31",0.2229
1045477,filipix,"2017-11-15 17:13:01",0.3119
1040993,"Holger Schuler","2017-11-15 17:14:52",0.2371
1063409,"Arseniy Moiseev(DMIA)","2017-11-15 17:37:20",0.2047
1076370,MELIODAS,"2017-11-15 17:46:30",0.2716
1039786,Alain,"2017-11-15 17:50:25",0.1568
1046483,"SVM punk","2017-11-15 18:00:49",0.2199
1030999,Ivanhoe,"2017-11-15 18:23:24",0.1101
1031291,satadru5,"2017-11-15 18:31:24",0.2075
1053535,inodino,"2017-11-15 18:36:59",0.2704
1046660,hzn,"2017-11-15 18:55:01",0.1852
1077017,fuge,"2017-11-15 18:58:53",0.1867
1049130,"Nicolas Vauquier","2017-11-15 19:42:56",0.2647
1049130,"Nicolas Vauquier","2017-11-15 19:48:53",0.2455
1093967,"Baris Demirdelen","2017-11-15 19:49:55",0.1955
1046660,hzn,"2017-11-15 20:09:42",0.1620
1028034,alex_str,"2017-11-15 20:22:47",0.1756
1044598,Nikolai,"2017-11-15 20:31:45",0.2694
1028513,"Toghrul Jafarov","2017-11-15 20:54:42",0.2736
1098460,Quantumgrave,"2017-11-15 20:56:26",0.6931
1026761,VikasSangwan,"2017-11-15 21:02:34",0.2285
1098285,"Roman Miller","2017-11-15 21:03:42",0.2419
1091808,JamesThornton,"2017-11-15 21:04:44",0.1723
1077668,Fayl,"2017-11-15 21:20:26",0.2690
1029813,sn2234,"2017-11-15 21:20:44",0.3287
1098460,Quantumgrave,"2017-11-15 21:24:24",0.2573
1070795,"Samuel Arnold","2017-11-15 21:25:13",0.6977
1070956,"Ori Tal","2017-11-15 21:46:42",0.2493
1094885,Armin,"2017-11-15 22:17:52",0.1756
1098274,Pope?Yes!,"2017-11-15 22:23:32",0.6931
1082573,"urmas pitsi","2017-11-15 22:27:02",0.2086
1098610,"Vasisht Raghavendra","2017-11-15 22:37:28",0.4843
1071470,bthi,"2017-11-15 22:38:03",0.7230
1071470,bthi,"2017-11-15 22:41:35",0.7071
1097728,"Ihar Shulhan","2017-11-15 22:43:28",1.7502
1071449,BradSmallwood,"2017-11-15 22:46:12",0.8221
1067492,Sourcerer,"2017-11-15 23:12:14",4.8027
1098610,"Vasisht Raghavendra","2017-11-15 23:14:48",0.2455
1067492,Sourcerer,"2017-11-15 23:27:17",0.2500
1097479,"Mahesh Chandra","2017-11-15 23:30:38",0.6169
1045477,filipix,"2017-11-15 23:40:38",0.2204
1052702,mchahhou,"2017-11-16 00:00:23",0.1902
1094550,SullyChen,"2017-11-16 00:00:33",0.5021
1067492,Sourcerer,"2017-11-16 00:01:34",0.2422
1097267,AleksanderHansen,"2017-11-16 00:07:01",0.3006
1062519,RegeeeL,"2017-11-16 00:07:28",0.1659
1026343,"Maciej Mazur","2017-11-16 00:11:12",0.1584
1033177,"Aaron Lou","2017-11-16 00:22:04",0.1528
1030673,"Lefteris Fanioudakis","2017-11-16 00:45:38",0.1616
1032183,QuantScientist,"2017-11-16 00:48:09",0.1687
1064926,liweiwei,"2017-11-16 01:20:38",0.6500
1092154,geomercer,"2017-11-16 01:20:53",0.2330
1026645,"Aloisio and Luis","2017-11-16 01:25:35",0.1635
1047815,hypraptive,"2017-11-16 01:35:07",0.1521
1064513,Shruti,"2017-11-16 01:42:51",0.1697
1095517,vivian_phone,"2017-11-16 01:51:26",0.4020
1030614,"Andrey Safonov","2017-11-16 01:55:22",6.7212
1086367,QuanTran,"2017-11-16 02:09:19",0.2014
1086367,QuanTran,"2017-11-16 02:10:40",0.1977
1071449,BradSmallwood,"2017-11-16 02:11:51",0.4809
1030614,"Andrey Safonov","2017-11-16 02:13:30",0.2364
1044419,BLACKMAMBA,"2017-11-16 02:20:21",0.2201
1049263,imdonewithit,"2017-11-16 02:27:02",0.1545
1060156,"Peter Davis","2017-11-16 02:34:52",0.4469
1063536,lmadsen,"2017-11-16 02:40:43",0.2669
1045733,katu,"2017-11-16 02:42:42",0.2116
1086433,ctgk,"2017-11-16 03:10:18",0.1665
